contract_id,customer_id,subscription_type,contract_length,start_date,end_date
44244,44244,Basic,Quarterly,2025-01-01,2025-09-28
44245,44245,Standard,Annual,2022-07-16,2026-06-25
44246,44246,Premium,Quarterly,2024-04-06,2025-09-28
44247,44247,Premium,Annual,2024-10-03,2025-09-28
44248,44248,Premium,Annual,2021-08-20,2025-07-30
44249,44249,Basic,Annual,2022-09-14,2025-08-29
44250,44250,Premium,Monthly,2022-12-13,2025-07-30
44251,44251,Standard,Monthly,2025-05-01,2025-07-30
44252,44252,Premium,Monthly,2021-05-22,2025-06-30
44253,44253,Standard,Annual,2021-11-18,2025-10-28
44254,44254,Premium,Monthly,2021-06-21,2025-07-30
44255,44255,Standard,Monthly,2022-12-13,2025-07-30
44256,44256,Premium,Monthly,2021-02-21,2025-06-30
44257,44257,Standard,Quarterly,2022-12-13,2025-08-29
44258,44258,Premium,Monthly,2025-01-31,2025-07-30
44259,44259,Basic,Annual,2022-11-13,2025-10-28
44260,44260,Standard,Quarterly,2022-05-17,2025-06-30
44261,44261,Premium,Monthly,2022-01-17,2025-07-30
44262,44262,Standard,Monthly,2025-01-01,2025-07-30
44263,44263,Basic,Annual,2022-04-17,2026-03-27
44264,44264,Premium,Quarterly,2022-06-16,2025-08-29
44265,44265,Standard,Annual,2022-11-13,2025-10-28
44266,44266,Basic,Quarterly,2023-07-11,2025-09-28
44267,44267,Standard,Monthly,2022-08-15,2025-07-30
44268,44268,Basic,Annual,2020-11-23,2025-10-28
44269,44269,Premium,Annual,2024-11-02,2025-06-30
44270,44270,Standard,Annual,2020-07-26,2026-06-25
44271,44271,Premium,Quarterly,2022-11-13,2025-07-30
44272,44272,Basic,Monthly,2024-11-02,2025-07-30
44273,44273,Standard,Annual,2021-11-18,2025-06-30
44274,44274,Basic,Quarterly,2025-05-31,2025-08-29
44275,44275,Basic,Monthly,2021-09-19,2025-06-30
44276,44276,Standard,Quarterly,2021-03-23,2025-08-29
44277,44277,Basic,Annual,2021-11-18,2025-10-28
44278,44278,Premium,Annual,2021-06-21,2026-05-26
44279,44279,Premium,Monthly,2023-02-11,2025-07-30
44280,44280,Basic,Monthly,2021-03-23,2025-06-30
44281,44281,Premium,Quarterly,2021-09-19,2025-08-29
44282,44282,Premium,Quarterly,2022-11-13,2025-07-30
44283,44283,Basic,Monthly,2022-01-17,2025-07-30
44284,44284,Standard,Monthly,2024-02-06,2025-07-30
44285,44285,Premium,Annual,2023-03-13,2025-06-30
44286,44286,Premium,Quarterly,2021-07-21,2025-09-28
44287,44287,Premium,Annual,2022-02-16,2026-01-26
44288,44288,Standard,Annual,2023-07-11,2026-06-25
44289,44289,Basic,Annual,2023-09-09,2025-08-29
44290,44290,Basic,Annual,2025-04-01,2025-06-30
44291,44291,Premium,Annual,2021-04-22,2025-06-30
44292,44292,Basic,Monthly,2024-09-03,2025-06-30
44293,44293,Standard,Quarterly,2022-02-16,2025-06-30
44294,44294,Premium,Annual,2021-04-22,2026-03-27
44295,44295,Basic,Annual,2023-03-13,2025-06-30
44296,44296,Basic,Monthly,2023-03-13,2025-06-30
44297,44297,Basic,Quarterly,2023-10-09,2025-09-28
44298,44298,Basic,Annual,2025-05-01,2026-04-26
44299,44299,Standard,Annual,2023-12-08,2025-06-30
44300,44300,Basic,Annual,2021-02-21,2026-01-26
44301,44301,Basic,Annual,2023-11-08,2025-10-28
44302,44302,Standard,Annual,2025-04-01,2025-06-30
44303,44303,Premium,Monthly,2024-06-05,2025-07-30
44304,44304,Basic,Monthly,2023-09-09,2025-07-30
44305,44305,Premium,Quarterly,2021-04-22,2025-09-28
44306,44306,Premium,Annual,2021-08-20,2025-07-30
44307,44307,Basic,Annual,2022-08-15,2025-07-30
44308,44308,Basic,Monthly,2025-01-01,2025-07-30
44309,44309,Premium,Quarterly,2023-12-08,2025-08-29
44310,44310,Basic,Quarterly,2025-04-01,2025-06-30
44311,44311,Premium,Quarterly,2022-11-13,2025-07-30
44312,44312,Basic,Quarterly,2024-11-02,2025-07-30
44313,44313,Basic,Annual,2023-04-12,2026-03-27
44314,44314,Premium,Annual,2023-05-12,2025-06-30
44315,44315,Premium,Quarterly,2025-05-31,2025-08-29
44316,44316,Basic,Monthly,2021-05-22,2025-07-30
44317,44317,Standard,Quarterly,2021-09-19,2025-06-30
44318,44318,Standard,Monthly,2021-05-22,2025-06-30
44319,44319,Basic,Annual,2023-03-13,2026-02-25
44320,44320,Basic,Quarterly,2023-05-12,2025-06-30
44321,44321,Basic,Quarterly,2021-03-23,2025-06-30
44322,44322,Premium,Quarterly,2021-11-18,2025-06-30
44323,44323,Basic,Quarterly,2020-09-24,2025-08-29
44324,44324,Premium,Annual,2020-10-24,2025-09-28
44325,44325,Premium,Quarterly,2020-07-26,2025-09-28
44326,44326,Premium,Monthly,2024-03-07,2025-07-30
44327,44327,Premium,Annual,2021-08-20,2025-07-30
44328,44328,Basic,Quarterly,2022-09-14,2025-08-29
44329,44329,Standard,Annual,2022-08-15,2025-06-30
44330,44330,Premium,Annual,2021-01-22,2025-12-27
44331,44331,Standard,Monthly,2021-11-18,2025-07-30
44332,44332,Basic,Monthly,2024-11-02,2025-07-30
44333,44333,Standard,Annual,2022-11-13,2025-06-30
44334,44334,Basic,Monthly,2021-06-21,2025-07-30
44335,44335,Premium,Monthly,2024-02-06,2025-07-30
44336,44336,Premium,Annual,2022-08-15,2025-07-30
44337,44337,Standard,Quarterly,2024-10-03,2025-09-28
44338,44338,Standard,Monthly,2021-11-18,2025-06-30
44339,44339,Basic,Quarterly,2020-07-26,2025-09-28
44340,44340,Premium,Quarterly,2021-05-22,2025-07-30
44341,44341,Premium,Monthly,2024-06-05,2025-07-30
44342,44342,Standard,Quarterly,2021-10-19,2025-09-28
44343,44343,Basic,Monthly,2021-11-18,2025-07-30
44344,44344,Premium,Annual,2025-01-01,2025-12-27
44345,44345,Basic,Annual,2024-09-03,2025-06-30
44346,44346,Basic,Quarterly,2021-03-23,2025-06-30
44347,44347,Basic,Monthly,2022-01-17,2025-07-30
44348,44348,Premium,Quarterly,2022-08-15,2025-07-30
44349,44349,Standard,Annual,2022-11-13,2025-10-28
44350,44350,Standard,Monthly,2024-10-03,2025-07-30
44351,44351,Standard,Quarterly,2022-09-14,2025-08-29
44352,44352,Premium,Quarterly,2020-09-24,2025-08-29
44353,44353,Premium,Annual,2023-04-12,2026-03-27
44354,44354,Basic,Annual,2023-04-12,2025-06-30
44355,44355,Standard,Annual,2020-10-24,2025-09-28
44356,44356,Standard,Annual,2023-12-08,2025-11-27
44357,44357,Basic,Quarterly,2025-05-31,2025-08-29
44358,44358,Basic,Annual,2021-08-20,2025-06-30
44359,44359,Premium,Quarterly,2021-01-22,2025-09-28
44360,44360,Standard,Quarterly,2023-08-10,2025-07-30
44361,44361,Basic,Quarterly,2023-01-12,2025-09-28
44362,44362,Basic,Monthly,2021-06-21,2025-07-30
44363,44363,Basic,Quarterly,2022-10-14,2025-09-28
44364,44364,Standard,Monthly,2021-12-18,2025-07-30
44365,44365,Premium,Quarterly,2024-12-02,2025-08-29
44366,44366,Premium,Monthly,2025-05-01,2025-07-30
44367,44367,Standard,Annual,2022-02-16,2025-06-30
44368,44368,Standard,Monthly,2020-11-23,2025-07-30
44369,44369,Premium,Annual,2021-07-21,2026-06-25
44370,44370,Premium,Monthly,2025-01-01,2025-07-30
44371,44371,Basic,Monthly,2025-04-01,2025-07-30
44372,44372,Standard,Quarterly,2023-12-08,2025-08-29
44373,44373,Premium,Quarterly,2025-01-31,2025-07-30
44374,44374,Premium,Quarterly,2024-12-02,2025-08-29
44375,44375,Standard,Annual,2022-02-16,2025-06-30
44376,44376,Standard,Annual,2022-10-14,2025-06-30
44377,44377,Standard,Monthly,2021-08-20,2025-06-30
44378,44378,Standard,Annual,2022-09-14,2025-08-29
44379,44379,Basic,Monthly,2023-04-12,2025-06-30
44380,44380,Standard,Annual,2021-02-21,2026-01-26
44381,44381,Premium,Quarterly,2023-10-09,2025-06-30
44382,44382,Basic,Monthly,2020-12-23,2025-06-30
44383,44383,Basic,Quarterly,2023-06-11,2025-06-30
44384,44384,Basic,Annual,2023-10-09,2025-06-30
44385,44385,Basic,Quarterly,2024-11-02,2025-06-30
44386,44386,Premium,Quarterly,2021-08-20,2025-07-30
44387,44387,Premium,Annual,2021-09-19,2025-06-30
44388,44388,Basic,Quarterly,2021-07-21,2025-06-30
44389,44389,Premium,Quarterly,2023-02-11,2025-07-30
44390,44390,Premium,Monthly,2020-07-26,2025-06-30
44391,44391,Premium,Annual,2021-10-19,2025-06-30
44392,44392,Basic,Quarterly,2024-05-06,2025-07-30
44393,44393,Premium,Quarterly,2024-03-07,2025-06-30
44394,44394,Basic,Monthly,2021-10-19,2025-06-30
44395,44395,Standard,Quarterly,2024-05-06,2025-07-30
44396,44396,Premium,Monthly,2023-03-13,2025-07-30
44397,44397,Basic,Annual,2022-04-17,2026-03-27
44398,44398,Basic,Monthly,2022-05-17,2025-07-30
44399,44399,Premium,Annual,2021-04-22,2026-03-27
44400,44400,Premium,Annual,2021-10-19,2025-09-28
44401,44401,Premium,Quarterly,2023-05-12,2025-07-30
44402,44402,Premium,Annual,2021-04-22,2026-03-27
44403,44403,Standard,Annual,2023-06-11,2026-05-26
44404,44404,Standard,Quarterly,2021-08-20,2025-06-30
44405,44405,Standard,Quarterly,2024-10-03,2025-09-28
44406,44406,Premium,Quarterly,2025-03-02,2025-08-29
44407,44407,Basic,Annual,2025-05-31,2026-05-26
44408,44408,Premium,Annual,2021-06-21,2025-06-30
44409,44409,Basic,Annual,2022-06-16,2026-05-26
44410,44410,Basic,Quarterly,2023-11-08,2025-07-30
44411,44411,Premium,Quarterly,2022-12-13,2025-08-29
44412,44412,Premium,Annual,2023-03-13,2026-02-25
44413,44413,Standard,Annual,2024-05-06,2025-06-30
44414,44414,Standard,Annual,2023-08-10,2025-06-30
44415,44415,Basic,Monthly,2021-02-21,2025-06-30
44416,44416,Premium,Monthly,2025-01-01,2025-07-30
44417,44417,Standard,Annual,2022-02-16,2026-01-26
44418,44418,Basic,Annual,2023-02-11,2025-06-30
44419,44419,Premium,Monthly,2020-09-24,2025-07-30
44420,44420,Standard,Monthly,2023-03-13,2025-07-30
44421,44421,Standard,Annual,2025-05-31,2026-05-26
44422,44422,Premium,Quarterly,2024-02-06,2025-07-30
44423,44423,Premium,Quarterly,2020-12-23,2025-06-30
44424,44424,Premium,Annual,2023-10-09,2025-09-28
44425,44425,Basic,Quarterly,2024-01-07,2025-09-28
44426,44426,Basic,Quarterly,2025-05-31,2025-08-29
44427,44427,Standard,Quarterly,2024-02-06,2025-07-30
44428,44428,Standard,Monthly,2025-01-01,2025-07-30
44429,44429,Basic,Monthly,2022-09-14,2025-06-30
44430,44430,Basic,Annual,2021-06-21,2025-06-30
44431,44431,Standard,Annual,2023-05-12,2025-06-30
44432,44432,Standard,Monthly,2020-08-25,2025-07-30
44433,44433,Basic,Monthly,2023-05-12,2025-07-30
44434,44434,Basic,Monthly,2022-01-17,2025-07-30
44435,44435,Standard,Quarterly,2022-07-16,2025-06-30
44436,44436,Premium,Monthly,2021-12-18,2025-06-30
44437,44437,Standard,Quarterly,2022-01-17,2025-06-30
44438,44438,Basic,Monthly,2023-08-10,2025-07-30
44439,44439,Premium,Quarterly,2021-04-22,2025-06-30
44440,44440,Premium,Quarterly,2023-11-08,2025-07-30
44441,44441,Standard,Monthly,2024-01-07,2025-07-30
44442,44442,Basic,Annual,2023-03-13,2026-02-25
44443,44443,Standard,Quarterly,2021-09-19,2025-08-29
44444,44444,Basic,Annual,2022-01-17,2025-12-27
44445,44445,Standard,Annual,2021-09-19,2025-08-29
44446,44446,Basic,Monthly,2021-02-21,2025-07-30
44447,44447,Premium,Monthly,2023-07-11,2025-06-30
44448,44448,Standard,Monthly,2025-01-01,2025-07-30
44449,44449,Standard,Annual,2020-07-26,2025-06-30
44450,44450,Basic,Annual,2024-10-03,2025-09-28
44451,44451,Premium,Quarterly,2021-03-23,2025-06-30
44452,44452,Basic,Monthly,2022-07-16,2025-06-30
44453,44453,Premium,Monthly,2023-09-09,2025-07-30
44454,44454,Premium,Monthly,2021-12-18,2025-06-30
44455,44455,Basic,Annual,2020-07-26,2026-06-25
44456,44456,Standard,Annual,2021-01-22,2025-12-27
44457,44457,Standard,Annual,2024-06-05,2026-05-26
44458,44458,Standard,Quarterly,2024-02-06,2025-06-30
44459,44459,Premium,Monthly,2021-02-21,2025-07-30
44460,44460,Premium,Monthly,2025-01-01,2025-06-30
44461,44461,Basic,Annual,2022-06-16,2025-06-30
44462,44462,Premium,Annual,2020-12-23,2025-06-30
44463,44463,Standard,Annual,2023-04-12,2025-06-30
44464,44464,Standard,Quarterly,2023-04-12,2025-09-28
44465,44465,Standard,Monthly,2022-12-13,2025-06-30
44466,44466,Premium,Annual,2023-11-08,2025-10-28
44467,44467,Premium,Monthly,2022-06-16,2025-06-30
44468,44468,Basic,Annual,2025-01-01,2025-12-27
44469,44469,Premium,Monthly,2020-12-23,2025-06-30
44470,44470,Basic,Annual,2020-09-24,2025-06-30
44471,44471,Premium,Quarterly,2024-03-07,2025-08-29
44472,44472,Basic,Monthly,2021-01-22,2025-07-30
44473,44473,Premium,Monthly,2023-12-08,2025-07-30
44474,44474,Standard,Annual,2024-06-05,2026-05-26
44475,44475,Basic,Annual,2025-03-02,2025-06-30
44476,44476,Standard,Monthly,2023-07-11,2025-07-30
44477,44477,Standard,Quarterly,2021-10-19,2025-09-28
44478,44478,Premium,Quarterly,2020-08-25,2025-07-30
44479,44479,Standard,Monthly,2025-04-01,2025-06-30
44480,44480,Standard,Annual,2025-01-31,2026-01-26
44481,44481,Standard,Annual,2024-05-06,2026-04-26
44482,44482,Basic,Quarterly,2022-03-18,2025-06-30
44483,44483,Premium,Annual,2025-03-02,2025-06-30
44484,44484,Basic,Annual,2020-11-23,2025-06-30
44485,44485,Basic,Annual,2024-12-02,2025-11-27
44486,44486,Basic,Monthly,2025-01-31,2025-07-30
44487,44487,Premium,Monthly,2024-12-02,2025-07-30
44488,44488,Basic,Quarterly,2024-04-06,2025-09-28
44489,44489,Basic,Monthly,2024-10-03,2025-07-30
44490,44490,Premium,Monthly,2023-05-12,2025-07-30
44491,44491,Standard,Monthly,2021-01-22,2025-06-30
44492,44492,Basic,Quarterly,2021-10-19,2025-09-28
44493,44493,Basic,Monthly,2023-05-12,2025-07-30
44494,44494,Standard,Monthly,2024-04-06,2025-07-30
44495,44495,Standard,Quarterly,2024-06-05,2025-08-29
44496,44496,Basic,Monthly,2020-12-23,2025-06-30
44497,44497,Basic,Quarterly,2023-03-13,2025-08-29
44498,44498,Premium,Quarterly,2024-02-06,2025-07-30
44499,44499,Standard,Quarterly,2021-05-22,2025-07-30
44500,44500,Premium,Quarterly,2021-07-21,2025-06-30
44501,44501,Premium,Quarterly,2020-09-24,2025-08-29
44502,44502,Standard,Quarterly,2025-01-01,2025-09-28
44503,44503,Basic,Quarterly,2024-01-07,2025-09-28
44504,44504,Standard,Annual,2022-09-14,2025-08-29
44505,44505,Premium,Quarterly,2023-07-11,2025-06-30
44506,44506,Basic,Monthly,2023-11-08,2025-07-30
44507,44507,Basic,Monthly,2024-10-03,2025-07-30
44508,44508,Basic,Annual,2025-03-02,2026-02-25
44509,44509,Premium,Annual,2023-11-08,2025-10-28
44510,44510,Basic,Monthly,2022-08-15,2025-06-30
44511,44511,Premium,Monthly,2021-02-21,2025-06-30
44512,44512,Premium,Quarterly,2024-01-07,2025-09-28
44513,44513,Standard,Quarterly,2023-04-12,2025-09-28
44514,44514,Basic,Monthly,2024-04-06,2025-07-30
44515,44515,Basic,Monthly,2022-05-17,2025-07-30
44516,44516,Premium,Annual,2022-12-13,2025-11-27
44517,44517,Standard,Annual,2021-06-21,2025-06-30
44518,44518,Premium,Annual,2025-05-31,2026-05-26
44519,44519,Premium,Monthly,2024-01-07,2025-07-30
44520,44520,Standard,Annual,2021-09-19,2025-06-30
44521,44521,Standard,Quarterly,2024-01-07,2025-09-28
44522,44522,Standard,Monthly,2022-05-17,2025-07-30
44523,44523,Basic,Quarterly,2021-10-19,2025-06-30
44524,44524,Basic,Monthly,2023-01-12,2025-06-30
44525,44525,Standard,Quarterly,2021-12-18,2025-08-29
44526,44526,Standard,Quarterly,2025-04-01,2025-09-28
44527,44527,Standard,Quarterly,2024-01-07,2025-09-28
44528,44528,Premium,Monthly,2021-12-18,2025-06-30
44529,44529,Premium,Quarterly,2022-09-14,2025-08-29
44530,44530,Basic,Quarterly,2021-04-22,2025-09-28
44531,44531,Basic,Annual,2021-10-19,2025-06-30
44532,44532,Premium,Annual,2022-02-16,2026-01-26
44533,44533,Basic,Quarterly,2022-02-16,2025-07-30
44534,44534,Standard,Monthly,2022-08-15,2025-07-30
44535,44535,Standard,Monthly,2021-06-21,2025-07-30
44536,44536,Basic,Quarterly,2024-12-02,2025-08-29
44537,44537,Basic,Annual,2021-04-22,2026-03-27
44538,44538,Premium,Quarterly,2021-05-22,2025-06-30
44539,44539,Basic,Annual,2024-03-07,2026-02-25
44540,44540,Standard,Quarterly,2023-02-11,2025-06-30
44541,44541,Standard,Annual,2021-03-23,2026-02-25
44542,44542,Premium,Monthly,2025-03-02,2025-07-30
44543,44543,Standard,Quarterly,2021-06-21,2025-08-29
44544,44544,Basic,Monthly,2025-04-01,2025-06-30
44545,44545,Standard,Quarterly,2023-12-08,2025-08-29
44546,44546,Premium,Annual,2023-10-09,2025-09-28
44547,44547,Basic,Monthly,2023-10-09,2025-07-30
44548,44548,Premium,Monthly,2021-06-21,2025-06-30
44549,44549,Standard,Monthly,2024-01-07,2025-06-30
44550,44550,Basic,Annual,2023-12-08,2025-11-27
44551,44551,Standard,Monthly,2022-04-17,2025-07-30
44552,44552,Basic,Quarterly,2023-07-11,2025-06-30
44553,44553,Premium,Quarterly,2022-11-13,2025-07-30
44554,44554,Standard,Quarterly,2021-02-21,2025-06-30
44555,44555,Premium,Monthly,2021-01-22,2025-06-30
44556,44556,Premium,Monthly,2023-11-08,2025-07-30
44557,44557,Standard,Monthly,2021-07-21,2025-07-30
44558,44558,Standard,Annual,2023-08-10,2025-07-30
44559,44559,Premium,Monthly,2023-01-12,2025-07-30
44560,44560,Standard,Annual,2021-10-19,2025-06-30
44561,44561,Basic,Monthly,2024-12-02,2025-07-30
44562,44562,Basic,Quarterly,2024-08-04,2025-07-30
44563,44563,Basic,Annual,2022-07-16,2025-06-30
44564,44564,Premium,Quarterly,2023-06-11,2025-08-29
44565,44565,Basic,Quarterly,2021-12-18,2025-06-30
44566,44566,Basic,Quarterly,2021-02-21,2025-07-30
44567,44567,Premium,Annual,2020-08-25,2025-06-30
44568,44568,Basic,Annual,2023-02-11,2026-01-26
44569,44569,Premium,Annual,2022-04-17,2026-03-27
44570,44570,Basic,Annual,2023-11-08,2025-10-28
44571,44571,Premium,Monthly,2021-01-22,2025-06-30
44572,44572,Basic,Annual,2024-06-05,2026-05-26
44573,44573,Premium,Monthly,2023-09-09,2025-06-30
44574,44574,Premium,Quarterly,2021-02-21,2025-07-30
44575,44575,Premium,Monthly,2022-06-16,2025-07-30
44576,44576,Standard,Quarterly,2022-06-16,2025-08-29
44577,44577,Basic,Annual,2025-01-31,2026-01-26
44578,44578,Standard,Monthly,2023-09-09,2025-07-30
44579,44579,Standard,Quarterly,2021-06-21,2025-08-29
44580,44580,Premium,Annual,2024-04-06,2026-03-27
44581,44581,Premium,Annual,2025-04-01,2026-03-27
44582,44582,Premium,Quarterly,2024-12-02,2025-06-30
44583,44583,Basic,Annual,2021-07-21,2026-06-25
44584,44584,Premium,Annual,2021-12-18,2025-11-27
44585,44585,Basic,Monthly,2023-05-12,2025-07-30
44586,44586,Premium,Annual,2025-05-01,2026-04-26
44587,44587,Basic,Annual,2024-03-07,2026-02-25
44588,44588,Standard,Annual,2024-03-07,2026-02-25
44589,44589,Premium,Annual,2023-08-10,2025-07-30
44590,44590,Standard,Quarterly,2023-08-10,2025-07-30
44591,44591,Premium,Annual,2023-06-11,2026-05-26
44592,44592,Standard,Quarterly,2021-10-19,2025-09-28
44593,44593,Standard,Annual,2020-07-26,2025-06-30
44594,44594,Standard,Monthly,2024-10-03,2025-07-30
44595,44595,Basic,Annual,2020-07-26,2026-06-25
44596,44596,Premium,Annual,2024-09-03,2025-08-29
44597,44597,Premium,Quarterly,2021-04-22,2025-09-28
44598,44598,Premium,Monthly,2025-05-31,2025-06-30
44599,44599,Standard,Monthly,2023-10-09,2025-06-30
44600,44600,Basic,Monthly,2022-07-16,2025-07-30
44601,44601,Basic,Annual,2021-10-19,2025-06-30
44602,44602,Premium,Quarterly,2021-11-18,2025-07-30
44603,44603,Basic,Quarterly,2023-08-10,2025-07-30
44604,44604,Premium,Quarterly,2021-03-23,2025-06-30
44605,44605,Basic,Quarterly,2025-01-31,2025-06-30
44606,44606,Standard,Monthly,2021-01-22,2025-06-30
44607,44607,Standard,Annual,2022-07-16,2026-06-25
44608,44608,Standard,Quarterly,2023-05-12,2025-07-30
44609,44609,Basic,Annual,2021-12-18,2025-11-27
44610,44610,Basic,Annual,2024-02-06,2026-01-26
44611,44611,Basic,Annual,2023-12-08,2025-11-27
44612,44612,Basic,Quarterly,2023-03-13,2025-06-30
44613,44613,Standard,Quarterly,2021-10-19,2025-09-28
44614,44614,Standard,Monthly,2024-11-02,2025-06-30
44615,44615,Standard,Quarterly,2024-05-06,2025-07-30
44616,44616,Basic,Monthly,2022-06-16,2025-06-30
44617,44617,Basic,Annual,2024-12-02,2025-11-27
44618,44618,Basic,Quarterly,2022-09-14,2025-06-30
44619,44619,Standard,Quarterly,2021-09-19,2025-08-29
44620,44620,Basic,Annual,2021-01-22,2025-12-27
44621,44621,Basic,Quarterly,2025-04-01,2025-06-30
44622,44622,Premium,Quarterly,2020-12-23,2025-08-29
44623,44623,Premium,Quarterly,2024-10-03,2025-09-28
44624,44624,Premium,Monthly,2023-02-11,2025-06-30
44625,44625,Premium,Monthly,2023-08-10,2025-07-30
44626,44626,Standard,Annual,2021-06-21,2026-05-26
44627,44627,Premium,Annual,2025-05-01,2025-06-30
44628,44628,Basic,Annual,2021-09-19,2025-06-30
44629,44629,Basic,Quarterly,2024-11-02,2025-07-30
44630,44630,Basic,Annual,2021-11-18,2025-06-30
44631,44631,Standard,Quarterly,2022-08-15,2025-06-30
44632,44632,Premium,Monthly,2022-10-14,2025-07-30
44633,44633,Standard,Quarterly,2025-05-31,2025-08-29
44634,44634,Basic,Monthly,2023-10-09,2025-07-30
44635,44635,Premium,Quarterly,2023-03-13,2025-08-29
44636,44636,Premium,Annual,2023-07-11,2025-06-30
44637,44637,Premium,Quarterly,2021-08-20,2025-06-30
44638,44638,Basic,Annual,2021-01-22,2025-12-27
44639,44639,Standard,Annual,2023-08-10,2025-07-30
44640,44640,Basic,Monthly,2021-05-22,2025-07-30
44641,44641,Standard,Quarterly,2024-12-02,2025-08-29
44642,44642,Standard,Monthly,2024-12-02,2025-07-30
44643,44643,Basic,Monthly,2021-10-19,2025-07-30
44644,44644,Basic,Monthly,2025-05-31,2025-07-30
44645,44645,Standard,Quarterly,2020-11-23,2025-07-30
44646,44646,Premium,Annual,2021-01-22,2025-06-30
44647,44647,Basic,Monthly,2025-05-01,2025-07-30
44648,44648,Basic,Quarterly,2024-05-06,2025-07-30
44649,44649,Standard,Quarterly,2021-09-19,2025-08-29
44650,44650,Standard,Quarterly,2024-12-02,2025-08-29
44651,44651,Basic,Monthly,2023-08-10,2025-07-30
44652,44652,Premium,Monthly,2023-10-09,2025-07-30
44653,44653,Standard,Annual,2024-06-05,2026-05-26
44654,44654,Basic,Quarterly,2024-09-03,2025-08-29
44655,44655,Premium,Quarterly,2024-01-07,2025-06-30
44656,44656,Premium,Annual,2023-08-10,2025-07-30
44657,44657,Premium,Quarterly,2022-11-13,2025-07-30
44658,44658,Basic,Quarterly,2023-06-11,2025-08-29
44659,44659,Basic,Quarterly,2024-03-07,2025-08-29
44660,44660,Premium,Quarterly,2020-09-24,2025-08-29
44661,44661,Premium,Monthly,2021-08-20,2025-07-30
44662,44662,Basic,Annual,2024-07-05,2026-06-25
44663,44663,Basic,Monthly,2022-11-13,2025-07-30
44664,44664,Premium,Quarterly,2022-04-17,2025-09-28
44665,44665,Basic,Quarterly,2024-10-03,2025-09-28
44666,44666,Premium,Monthly,2024-01-07,2025-07-30
44667,44667,Premium,Quarterly,2025-01-31,2025-07-30
44668,44668,Premium,Monthly,2023-10-09,2025-07-30
44669,44669,Premium,Monthly,2022-10-14,2025-06-30
44670,44670,Basic,Quarterly,2022-05-17,2025-06-30
44671,44671,Premium,Monthly,2024-12-02,2025-07-30
44672,44672,Premium,Quarterly,2024-04-06,2025-09-28
44673,44673,Basic,Annual,2024-08-04,2025-06-30
44674,44674,Standard,Annual,2023-04-12,2025-06-30
44675,44675,Standard,Monthly,2024-02-06,2025-07-30
44676,44676,Standard,Quarterly,2021-01-22,2025-06-30
44677,44677,Premium,Monthly,2023-12-08,2025-07-30
44678,44678,Basic,Quarterly,2020-09-24,2025-08-29
44679,44679,Basic,Quarterly,2020-11-23,2025-06-30
44680,44680,Standard,Quarterly,2024-02-06,2025-07-30
44681,44681,Standard,Monthly,2021-08-20,2025-07-30
44682,44682,Standard,Monthly,2022-10-14,2025-06-30
44683,44683,Standard,Annual,2024-12-02,2025-11-27
44684,44684,Basic,Monthly,2020-10-24,2025-07-30
44685,44685,Basic,Annual,2021-06-21,2026-05-26
44686,44686,Basic,Quarterly,2022-12-13,2025-08-29
44687,44687,Standard,Annual,2022-09-14,2025-06-30
44688,44688,Standard,Quarterly,2020-09-24,2025-08-29
44689,44689,Standard,Monthly,2024-08-04,2025-07-30
44690,44690,Premium,Quarterly,2023-09-09,2025-08-29
44691,44691,Premium,Monthly,2021-01-22,2025-07-30
44692,44692,Standard,Annual,2021-05-22,2026-04-26
44693,44693,Basic,Annual,2021-01-22,2025-12-27
44694,44694,Premium,Monthly,2022-12-13,2025-07-30
44695,44695,Standard,Annual,2021-10-19,2025-09-28
44696,44696,Basic,Monthly,2020-08-25,2025-07-30
44697,44697,Basic,Monthly,2021-07-21,2025-06-30
44698,44698,Basic,Annual,2021-10-19,2025-06-30
44699,44699,Standard,Annual,2022-03-18,2026-02-25
44700,44700,Premium,Quarterly,2022-07-16,2025-06-30
44701,44701,Basic,Quarterly,2024-08-04,2025-07-30
44702,44702,Standard,Annual,2021-05-22,2026-04-26
44703,44703,Premium,Annual,2022-01-17,2025-12-27
44704,44704,Standard,Monthly,2024-12-02,2025-07-30
44705,44705,Standard,Quarterly,2023-11-08,2025-07-30
44706,44706,Basic,Annual,2024-10-03,2025-09-28
44707,44707,Basic,Quarterly,2024-03-07,2025-08-29
44708,44708,Basic,Annual,2022-04-17,2026-03-27
44709,44709,Premium,Annual,2021-09-19,2025-08-29
44710,44710,Premium,Quarterly,2025-05-01,2025-07-30
44711,44711,Premium,Annual,2022-08-15,2025-07-30
44712,44712,Standard,Quarterly,2025-05-31,2025-08-29
44713,44713,Premium,Annual,2021-02-21,2026-01-26
44714,44714,Standard,Annual,2022-12-13,2025-11-27
44715,44715,Standard,Monthly,2021-01-22,2025-07-30
44716,44716,Standard,Quarterly,2020-12-23,2025-08-29
44717,44717,Standard,Quarterly,2022-12-13,2025-08-29
44718,44718,Premium,Annual,2023-08-10,2025-07-30
44719,44719,Standard,Monthly,2021-04-22,2025-06-30
44720,44720,Basic,Annual,2021-06-21,2025-06-30
44721,44721,Premium,Monthly,2021-05-22,2025-06-30
44722,44722,Premium,Annual,2023-01-12,2025-12-27
44723,44723,Premium,Annual,2022-12-13,2025-06-30
44724,44724,Basic,Annual,2025-01-31,2026-01-26
